STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
01,001,2017,dist_MAT,23.5,Alabama,AL,Autauga County
01,003,2017,dist_MAT,19.68,Alabama,AL,Baldwin County
01,005,2017,dist_MAT,17,Alabama,AL,Barbour County
01,007,2017,dist_MAT,19,Alabama,AL,Bibb County
01,009,2017,dist_MAT,13.62,Alabama,AL,Blount County
01,011,2017,dist_MAT,22.33,Alabama,AL,Bullock County
01,013,2017,dist_MAT,53.75,Alabama,AL,Butler County
01,015,2017,dist_MAT,8.5,Alabama,AL,Calhoun County
01,017,2017,dist_MAT,16,Alabama,AL,Chambers County
01,019,2017,dist_MAT,16.25,Alabama,AL,Cherokee County
01,021,2017,dist_MAT,13.14,Alabama,AL,Chilton County
01,023,2017,dist_MAT,26.5,Alabama,AL,Choctaw County
01,025,2017,dist_MAT,49.78,Alabama,AL,Clarke County
01,027,2017,dist_MAT,22.17,Alabama,AL,Clay County
01,029,2017,dist_MAT,18.5,Alabama,AL,Cleburne County
01,031,2017,dist_MAT,21.6,Alabama,AL,Coffee County
01,033,2017,dist_MAT,8.4,Alabama,AL,Colbert County
01,035,2017,dist_MAT,30.4,Alabama,AL,Conecuh County
01,037,2017,dist_MAT,17.8,Alabama,AL,Coosa County
01,039,2017,dist_MAT,37.9,Alabama,AL,Covington County
01,041,2017,dist_MAT,38.83,Alabama,AL,Crenshaw County
01,043,2017,dist_MAT,9.83,Alabama,AL,Cullman County
01,045,2017,dist_MAT,11.29,Alabama,AL,Dale County
01,047,2017,dist_MAT,48,Alabama,AL,Dallas County
01,049,2017,dist_MAT,22.13,Alabama,AL,DeKalb County
01,051,2017,dist_MAT,9.33,Alabama,AL,Elmore County
01,053,2017,dist_MAT,15.25,Alabama,AL,Escambia County
01,055,2017,dist_MAT,8.82,Alabama,AL,Etowah County
01,057,2017,dist_MAT,27.83,Alabama,AL,Fayette County
01,059,2017,dist_MAT,18.29,Alabama,AL,Franklin County
01,061,2017,dist_MAT,8.38,Alabama,AL,Geneva County
01,063,2017,dist_MAT,29,Alabama,AL,Greene County
01,065,2017,dist_MAT,25.6,Alabama,AL,Hale County
01,067,2017,dist_MAT,7.6,Alabama,AL,Henry County
01,069,2017,dist_MAT,9.73,Alabama,AL,Houston County
01,071,2017,dist_MAT,15.35,Alabama,AL,Jackson County
01,073,2017,dist_MAT,5.42,Alabama,AL,Jefferson County
01,075,2017,dist_MAT,21.17,Alabama,AL,Lamar County
01,077,2017,dist_MAT,12.88,Alabama,AL,Lauderdale County
01,079,2017,dist_MAT,23.67,Alabama,AL,Lawrence County
01,081,2017,dist_MAT,8.45,Alabama,AL,Lee County
01,083,2017,dist_MAT,14.1,Alabama,AL,Limestone County
01,085,2017,dist_MAT,33.8,Alabama,AL,Lowndes County
01,087,2017,dist_MAT,20.83,Alabama,AL,Macon County
01,089,2017,dist_MAT,5.68,Alabama,AL,Madison County
01,091,2017,dist_MAT,45.89,Alabama,AL,Marengo County
01,093,2017,dist_MAT,11.83,Alabama,AL,Marion County
01,095,2017,dist_MAT,20.78,Alabama,AL,Marshall County
01,097,2017,dist_MAT,8.95,Alabama,AL,Mobile County
01,099,2017,dist_MAT,45.09,Alabama,AL,Monroe County
01,101,2017,dist_MAT,10.79,Alabama,AL,Montgomery County
01,103,2017,dist_MAT,16.56,Alabama,AL,Morgan County
01,105,2017,dist_MAT,39.5,Alabama,AL,Perry County
01,107,2017,dist_MAT,22,Alabama,AL,Pickens County
01,109,2017,dist_MAT,37.14,Alabama,AL,Pike County
01,111,2017,dist_MAT,26.6,Alabama,AL,Randolph County
01,113,2017,dist_MAT,9.5,Alabama,AL,Russell County
01,115,2017,dist_MAT,17.92,Alabama,AL,St. Clair County
01,117,2017,dist_MAT,9.69,Alabama,AL,Shelby County
01,119,2017,dist_MAT,31.75,Alabama,AL,Sumter County
01,121,2017,dist_MAT,20,Alabama,AL,Talladega County
01,123,2017,dist_MAT,24.2,Alabama,AL,Tallapoosa County
01,125,2017,dist_MAT,7.22,Alabama,AL,Tuscaloosa County
01,127,2017,dist_MAT,12.38,Alabama,AL,Walker County
01,129,2017,dist_MAT,46.29,Alabama,AL,Washington County
01,131,2017,dist_MAT,64.11,Alabama,AL,Wilcox County
01,133,2017,dist_MAT,21.14,Alabama,AL,Winston County
02,013,2017,dist_MAT,95,Alaska,AK,Aleutians East Borough
02,016,2017,dist_MAT,414.86,Alaska,AK,Aleutians West Census Area
02,020,2017,dist_MAT,4.59,Alaska,AK,Anchorage Municipality
02,050,2017,dist_MAT,60.23,Alaska,AK,Bethel Census Area
02,060,2017,dist_MAT,142.67,Alaska,AK,Bristol Bay Borough
02,068,2017,dist_MAT,171.8,Alaska,AK,Denali Borough
02,070,2017,dist_MAT,150.86,Alaska,AK,Dillingham Census Area
02,090,2017,dist_MAT,150.25,Alaska,AK,Fairbanks North Star Borough
02,100,2017,dist_MAT,71,Alaska,AK,Haines Borough
02,105,2017,dist_MAT,66,Alaska,AK,Hoonah-Angoon Census Area
02,110,2017,dist_MAT,5,Alaska,AK,Juneau City and Borough
02,122,2017,dist_MAT,27.43,Alaska,AK,Kenai Peninsula Borough
02,130,2017,dist_MAT,,Alaska,AK,Ketchikan Gateway Borough
02,150,2017,dist_MAT,22.2,Alaska,AK,Kodiak Island Borough
02,158,2017,dist_MAT,120.25,Alaska,AK,Kusilvak Census Area
02,164,2017,dist_MAT,116.08,Alaska,AK,Lake and Peninsula Borough
02,170,2017,dist_MAT,49.89,Alaska,AK,Matanuska-Susitna Borough
02,180,2017,dist_MAT,101.64,Alaska,AK,Nome Census Area
02,185,2017,dist_MAT,142.91,Alaska,AK,North Slope Borough
02,188,2017,dist_MAT,176.36,Alaska,AK,Northwest Arctic Borough
02,195,2017,dist_MAT,91,Alaska,AK,Petersburg Borough
02,198,2017,dist_MAT,26,Alaska,AK,Prince of Wales-Hyder Census Area
02,220,2017,dist_MAT,100,Alaska,AK,Sitka City and Borough
02,230,2017,dist_MAT,92,Alaska,AK,Skagway Municipality
02,240,2017,dist_MAT,250.57,Alaska,AK,Southeast Fairbanks Census Area
02,261,2017,dist_MAT,128.25,Alaska,AK,Valdez-Cordova Census Area
02,275,2017,dist_MAT,50.5,Alaska,AK,Wrangell City and Borough
02,282,2017,dist_MAT,202,Alaska,AK,Yakutat City and Borough
02,290,2017,dist_MAT,137.66,Alaska,AK,Yukon-Koyukuk Census Area
04,001,2017,dist_MAT,44.11,Arizona,AZ,Apache County
04,003,2017,dist_MAT,28.59,Arizona,AZ,Cochise County
04,005,2017,dist_MAT,29.48,Arizona,AZ,Coconino County
04,007,2017,dist_MAT,16.33,Arizona,AZ,Gila County
04,009,2017,dist_MAT,55.89,Arizona,AZ,Graham County
04,011,2017,dist_MAT,81.5,Arizona,AZ,Greenlee County
04,012,2017,dist_MAT,37.25,Arizona,AZ,La Paz County
04,013,2017,dist_MAT,4.82,Arizona,AZ,Maricopa County
04,015,2017,dist_MAT,28.71,Arizona,AZ,Mohave County
04,017,2017,dist_MAT,34.71,Arizona,AZ,Navajo County
04,019,2017,dist_MAT,11,Arizona,AZ,Pima County
04,021,2017,dist_MAT,14.77,Arizona,AZ,Pinal County
04,023,2017,dist_MAT,41.14,Arizona,AZ,Santa Cruz County
04,025,2017,dist_MAT,18.39,Arizona,AZ,Yavapai County
04,027,2017,dist_MAT,18.6,Arizona,AZ,Yuma County
05,001,2017,dist_MAT,48.8,Arkansas,AR,Arkansas County
05,003,2017,dist_MAT,48.71,Arkansas,AR,Ashley County
05,005,2017,dist_MAT,39.4,Arkansas,AR,Baxter County
05,007,2017,dist_MAT,15.59,Arkansas,AR,Benton County
05,009,2017,dist_MAT,48.4,Arkansas,AR,Boone County
05,011,2017,dist_MAT,61.75,Arkansas,AR,Bradley County
05,013,2017,dist_MAT,63.5,Arkansas,AR,Calhoun County
05,015,2017,dist_MAT,27.17,Arkansas,AR,Carroll County
05,017,2017,dist_MAT,63,Arkansas,AR,Chicot County
05,019,2017,dist_MAT,28.71,Arkansas,AR,Clark County
05,021,2017,dist_MAT,21.09,Arkansas,AR,Clay County
05,023,2017,dist_MAT,54.8,Arkansas,AR,Cleburne County
05,025,2017,dist_MAT,55.67,Arkansas,AR,Cleveland County
05,027,2017,dist_MAT,38.4,Arkansas,AR,Columbia County
05,029,2017,dist_MAT,35.56,Arkansas,AR,Conway County
05,031,2017,dist_MAT,11.25,Arkansas,AR,Craighead County
05,033,2017,dist_MAT,15,Arkansas,AR,Crawford County
05,035,2017,dist_MAT,16.11,Arkansas,AR,Crittenden County
05,037,2017,dist_MAT,38,Arkansas,AR,Cross County
05,039,2017,dist_MAT,45.33,Arkansas,AR,Dallas County
05,041,2017,dist_MAT,55.5,Arkansas,AR,Desha County
05,043,2017,dist_MAT,69.33,Arkansas,AR,Drew County
05,045,2017,dist_MAT,26.27,Arkansas,AR,Faulkner County
05,047,2017,dist_MAT,27,Arkansas,AR,Franklin County
05,049,2017,dist_MAT,24.11,Arkansas,AR,Fulton County
05,051,2017,dist_MAT,10.5,Arkansas,AR,Garland County
05,053,2017,dist_MAT,29.6,Arkansas,AR,Grant County
05,055,2017,dist_MAT,19.6,Arkansas,AR,Greene County
05,057,2017,dist_MAT,25.14,Arkansas,AR,Hempstead County
05,059,2017,dist_MAT,14.33,Arkansas,AR,Hot Spring County
05,061,2017,dist_MAT,41.75,Arkansas,AR,Howard County
05,063,2017,dist_MAT,51.21,Arkansas,AR,Independence County
05,065,2017,dist_MAT,40.33,Arkansas,AR,Izard County
05,067,2017,dist_MAT,34.43,Arkansas,AR,Jackson County
05,069,2017,dist_MAT,33.1,Arkansas,AR,Jefferson County
05,071,2017,dist_MAT,47.88,Arkansas,AR,Johnson County
05,073,2017,dist_MAT,23.75,Arkansas,AR,Lafayette County
05,075,2017,dist_MAT,30.31,Arkansas,AR,Lawrence County
05,077,2017,dist_MAT,49,Arkansas,AR,Lee County
05,079,2017,dist_MAT,57.33,Arkansas,AR,Lincoln County
05,081,2017,dist_MAT,27.33,Arkansas,AR,Little River County
05,083,2017,dist_MAT,41,Arkansas,AR,Logan County
05,085,2017,dist_MAT,17.7,Arkansas,AR,Lonoke County
05,087,2017,dist_MAT,22.88,Arkansas,AR,Madison County
05,089,2017,dist_MAT,52.5,Arkansas,AR,Marion County
05,091,2017,dist_MAT,11.75,Arkansas,AR,Miller County
05,093,2017,dist_MAT,27.21,Arkansas,AR,Mississippi County
05,095,2017,dist_MAT,52.6,Arkansas,AR,Monroe County
05,097,2017,dist_MAT,34.71,Arkansas,AR,Montgomery County
05,099,2017,dist_MAT,37.25,Arkansas,AR,Nevada County
05,101,2017,dist_MAT,49.45,Arkansas,AR,Newton County
05,103,2017,dist_MAT,55.6,Arkansas,AR,Ouachita County
05,105,2017,dist_MAT,23.67,Arkansas,AR,Perry County
05,107,2017,dist_MAT,39.55,Arkansas,AR,Phillips County
05,109,2017,dist_MAT,38.57,Arkansas,AR,Pike County
05,111,2017,dist_MAT,24.88,Arkansas,AR,Poinsett County
05,113,2017,dist_MAT,61,Arkansas,AR,Polk County
05,115,2017,dist_MAT,52.88,Arkansas,AR,Pope County
05,117,2017,dist_MAT,37.8,Arkansas,AR,Prairie County
05,119,2017,dist_MAT,3.05,Arkansas,AR,Pulaski County
05,121,2017,dist_MAT,32.86,Arkansas,AR,Randolph County
05,123,2017,dist_MAT,42.8,Arkansas,AR,St. Francis County
05,125,2017,dist_MAT,13.5,Arkansas,AR,Saline County
05,127,2017,dist_MAT,43.25,Arkansas,AR,Scott County
05,129,2017,dist_MAT,67.86,Arkansas,AR,Searcy County
05,131,2017,dist_MAT,10.38,Arkansas,AR,Sebastian County
05,133,2017,dist_MAT,41.2,Arkansas,AR,Sevier County
05,135,2017,dist_MAT,39.71,Arkansas,AR,Sharp County
05,137,2017,dist_MAT,60.71,Arkansas,AR,Stone County
05,139,2017,dist_MAT,53.62,Arkansas,AR,Union County
05,141,2017,dist_MAT,55.83,Arkansas,AR,Van Buren County
05,143,2017,dist_MAT,13.8,Arkansas,AR,Washington County
05,145,2017,dist_MAT,40.44,Arkansas,AR,White County
05,147,2017,dist_MAT,54,Arkansas,AR,Woodruff County
05,149,2017,dist_MAT,42.4,Arkansas,AR,Yell County
06,001,2017,dist_MAT,2.33,California,CA,Alameda County
06,003,2017,dist_MAT,11.5,California,CA,Alpine County
06,005,2017,dist_MAT,20.73,California,CA,Amador County
06,007,2017,dist_MAT,11.22,California,CA,Butte County
06,009,2017,dist_MAT,32.68,California,CA,Calaveras County
06,011,2017,dist_MAT,31.29,California,CA,Colusa County
06,013,2017,dist_MAT,3.88,California,CA,Contra Costa County
06,015,2017,dist_MAT,60.75,California,CA,Del Norte County
06,017,2017,dist_MAT,8.86,California,CA,El Dorado County
06,019,2017,dist_MAT,13.91,California,CA,Fresno County
06,021,2017,dist_MAT,22.17,California,CA,Glenn County
06,023,2017,dist_MAT,26.11,California,CA,Humboldt County
06,025,2017,dist_MAT,18.07,California,CA,Imperial County
06,027,2017,dist_MAT,78.36,California,CA,Inyo County
06,029,2017,dist_MAT,22.88,California,CA,Kern County
06,031,2017,dist_MAT,24.86,California,CA,Kings County
06,033,2017,dist_MAT,26.79,California,CA,Lake County
06,035,2017,dist_MAT,48.86,California,CA,Lassen County
06,037,2017,dist_MAT,2.07,California,CA,Los Angeles County
06,039,2017,dist_MAT,27.33,California,CA,Madera County
06,041,2017,dist_MAT,6.28,California,CA,Marin County
06,043,2017,dist_MAT,30.75,California,CA,Mariposa County
06,045,2017,dist_MAT,63.46,California,CA,Mendocino County
06,047,2017,dist_MAT,16.11,California,CA,Merced County
06,049,2017,dist_MAT,23.18,California,CA,Modoc County
06,051,2017,dist_MAT,63.29,California,CA,Mono County
06,053,2017,dist_MAT,13.55,California,CA,Monterey County
06,055,2017,dist_MAT,7.8,California,CA,Napa County
06,057,2017,dist_MAT,11.44,California,CA,Nevada County
06,059,2017,dist_MAT,2.11,California,CA,Orange County
06,061,2017,dist_MAT,10.19,California,CA,Placer County
06,063,2017,dist_MAT,41,California,CA,Plumas County
06,065,2017,dist_MAT,6.74,California,CA,Riverside County
06,067,2017,dist_MAT,3.89,California,CA,Sacramento County
06,069,2017,dist_MAT,25.25,California,CA,San Benito County
06,071,2017,dist_MAT,13.22,California,CA,San Bernardino County
06,073,2017,dist_MAT,6.07,California,CA,San Diego County
06,075,2017,dist_MAT,1,California,CA,San Francisco County
06,077,2017,dist_MAT,6.28,California,CA,San Joaquin County
06,079,2017,dist_MAT,9,California,CA,San Luis Obispo County
06,081,2017,dist_MAT,4.83,California,CA,San Mateo County
06,083,2017,dist_MAT,8.96,California,CA,Santa Barbara County
06,085,2017,dist_MAT,3.46,California,CA,Santa Clara County
06,087,2017,dist_MAT,4,California,CA,Santa Cruz County
06,089,2017,dist_MAT,15.16,California,CA,Shasta County
06,091,2017,dist_MAT,25.62,California,CA,Sierra County
06,093,2017,dist_MAT,44.17,California,CA,Siskiyou County
06,095,2017,dist_MAT,5.53,California,CA,Solano County
06,097,2017,dist_MAT,9.4,California,CA,Sonoma County
06,099,2017,dist_MAT,10.42,California,CA,Stanislaus County
06,101,2017,dist_MAT,15.88,California,CA,Sutter County
06,103,2017,dist_MAT,26.92,California,CA,Tehama County
06,105,2017,dist_MAT,40.77,California,CA,Trinity County
06,107,2017,dist_MAT,21.7,California,CA,Tulare County
06,109,2017,dist_MAT,41.5,California,CA,Tuolumne County
06,111,2017,dist_MAT,6.44,California,CA,Ventura County
06,113,2017,dist_MAT,10.44,California,CA,Yolo County
06,115,2017,dist_MAT,12.09,California,CA,Yuba County
08,001,2017,dist_MAT,4.41,Colorado,CO,Adams County
08,003,2017,dist_MAT,9.67,Colorado,CO,Alamosa County
08,005,2017,dist_MAT,5.45,Colorado,CO,Arapahoe County
08,007,2017,dist_MAT,38,Colorado,CO,Archuleta County
08,009,2017,dist_MAT,41.83,Colorado,CO,Baca County
08,011,2017,dist_MAT,9.75,Colorado,CO,Bent County
08,013,2017,dist_MAT,4.68,Colorado,CO,Boulder County
08,014,2017,dist_MAT,4,Colorado,CO,Broomfield County
08,015,2017,dist_MAT,43,Colorado,CO,Chaffee County
08,017,2017,dist_MAT,41.25,Colorado,CO,Cheyenne County
08,019,2017,dist_MAT,15.6,Colorado,CO,Clear Creek County
08,021,2017,dist_MAT,20.43,Colorado,CO,Conejos County
08,023,2017,dist_MAT,22.4,Colorado,CO,Costilla County
08,025,2017,dist_MAT,30.25,Colorado,CO,Crowley County
08,027,2017,dist_MAT,23.5,Colorado,CO,Custer County
08,029,2017,dist_MAT,14.57,Colorado,CO,Delta County
08,031,2017,dist_MAT,0.93,Colorado,CO,Denver County
08,033,2017,dist_MAT,21.33,Colorado,CO,Dolores County
08,035,2017,dist_MAT,6,Colorado,CO,Douglas County
08,037,2017,dist_MAT,20.36,Colorado,CO,Eagle County
08,039,2017,dist_MAT,12.2,Colorado,CO,Elbert County
08,041,2017,dist_MAT,7.7,Colorado,CO,El Paso County
08,043,2017,dist_MAT,34.56,Colorado,CO,Fremont County
08,045,2017,dist_MAT,12.83,Colorado,CO,Garfield County
08,047,2017,dist_MAT,3,Colorado,CO,Gilpin County
08,049,2017,dist_MAT,21.88,Colorado,CO,Grand County
08,051,2017,dist_MAT,23.18,Colorado,CO,Gunnison County
08,053,2017,dist_MAT,31,Colorado,CO,Hinsdale County
08,055,2017,dist_MAT,37.33,Colorado,CO,Huerfano County
08,057,2017,dist_MAT,31,Colorado,CO,Jackson County
08,059,2017,dist_MAT,5.96,Colorado,CO,Jefferson County
08,061,2017,dist_MAT,35.5,Colorado,CO,Kiowa County
08,063,2017,dist_MAT,21,Colorado,CO,Kit Carson County
08,065,2017,dist_MAT,27.5,Colorado,CO,Lake County
08,067,2017,dist_MAT,19.6,Colorado,CO,La Plata County
08,069,2017,dist_MAT,7.5,Colorado,CO,Larimer County
08,071,2017,dist_MAT,50.5,Colorado,CO,Las Animas County
08,073,2017,dist_MAT,23.4,Colorado,CO,Lincoln County
08,075,2017,dist_MAT,15.75,Colorado,CO,Logan County
08,077,2017,dist_MAT,15.78,Colorado,CO,Mesa County
08,079,2017,dist_MAT,45,Colorado,CO,Mineral County
08,081,2017,dist_MAT,37.5,Colorado,CO,Moffat County
08,083,2017,dist_MAT,32.38,Colorado,CO,Montezuma County
08,085,2017,dist_MAT,20.12,Colorado,CO,Montrose County
08,087,2017,dist_MAT,14.25,Colorado,CO,Morgan County
08,089,2017,dist_MAT,14.5,Colorado,CO,Otero County
08,091,2017,dist_MAT,15,Colorado,CO,Ouray County
08,093,2017,dist_MAT,26.7,Colorado,CO,Park County
08,095,2017,dist_MAT,9.75,Colorado,CO,Phillips County
08,097,2017,dist_MAT,33.5,Colorado,CO,Pitkin County
08,099,2017,dist_MAT,18.2,Colorado,CO,Prowers County
08,101,2017,dist_MAT,8.83,Colorado,CO,Pueblo County
08,103,2017,dist_MAT,14.5,Colorado,CO,Rio Blanco County
08,105,2017,dist_MAT,13.67,Colorado,CO,Rio Grande County
08,107,2017,dist_MAT,18.5,Colorado,CO,Routt County
08,109,2017,dist_MAT,33.5,Colorado,CO,Saguache County
08,111,2017,dist_MAT,18,Colorado,CO,San Juan County
08,113,2017,dist_MAT,6.8,Colorado,CO,San Miguel County
08,115,2017,dist_MAT,10,Colorado,CO,Sedgwick County
08,117,2017,dist_MAT,9.6,Colorado,CO,Summit County
08,119,2017,dist_MAT,9.2,Colorado,CO,Teller County
08,121,2017,dist_MAT,21,Colorado,CO,Washington County
08,123,2017,dist_MAT,12.34,Colorado,CO,Weld County
08,125,2017,dist_MAT,15.71,Colorado,CO,Yuma County
09,001,2017,dist_MAT,2.83,Connecticut,CT,Fairfield County
09,003,2017,dist_MAT,3.8,Connecticut,CT,Hartford County
09,005,2017,dist_MAT,6.33,Connecticut,CT,Litchfield County
09,007,2017,dist_MAT,4.23,Connecticut,CT,Middlesex County
09,009,2017,dist_MAT,2.05,Connecticut,CT,New Haven County
09,011,2017,dist_MAT,3.9,Connecticut,CT,New London County
09,013,2017,dist_MAT,4.93,Connecticut,CT,Tolland County
09,015,2017,dist_MAT,3.75,Connecticut,CT,Windham County
10,001,2017,dist_MAT,6.38,Delaware,DE,Kent County
10,003,2017,dist_MAT,3.34,Delaware,DE,New Castle County
10,005,2017,dist_MAT,7.64,Delaware,DE,Sussex County
11,001,2017,dist_MAT,0.57,District of Columbia,DC,District of Columbia
12,001,2017,dist_MAT,10.42,Florida,FL,Alachua County
12,003,2017,dist_MAT,18.5,Florida,FL,Baker County
12,005,2017,dist_MAT,7,Florida,FL,Bay County
12,007,2017,dist_MAT,17.8,Florida,FL,Bradford County
12,009,2017,dist_MAT,7.44,Florida,FL,Brevard County
12,011,2017,dist_MAT,2.13,Florida,FL,Broward County
12,013,2017,dist_MAT,24,Florida,FL,Calhoun County
12,015,2017,dist_MAT,9.38,Florida,FL,Charlotte County
12,017,2017,dist_MAT,8.79,Florida,FL,Citrus County
12,019,2017,dist_MAT,9,Florida,FL,Clay County
12,021,2017,dist_MAT,8.55,Florida,FL,Collier County
12,023,2017,dist_MAT,7.4,Florida,FL,Columbia County
12,027,2017,dist_MAT,18,Florida,FL,DeSoto County
12,029,2017,dist_MAT,47.25,Florida,FL,Dixie County
12,031,2017,dist_MAT,4.76,Florida,FL,Duval County
12,033,2017,dist_MAT,4.24,Florida,FL,Escambia County
12,035,2017,dist_MAT,3.75,Florida,FL,Flagler County
12,037,2017,dist_MAT,33.5,Florida,FL,Franklin County
12,039,2017,dist_MAT,13.14,Florida,FL,Gadsden County
12,041,2017,dist_MAT,25.5,Florida,FL,Gilchrist County
12,043,2017,dist_MAT,30.5,Florida,FL,Glades County
12,045,2017,dist_MAT,25,Florida,FL,Gulf County
12,047,2017,dist_MAT,28.33,Florida,FL,Hamilton County
12,049,2017,dist_MAT,20.25,Florida,FL,Hardee County
12,051,2017,dist_MAT,16,Florida,FL,Hendry County
12,053,2017,dist_MAT,7.3,Florida,FL,Hernando County
12,055,2017,dist_MAT,15.5,Florida,FL,Highlands County
12,057,2017,dist_MAT,5.32,Florida,FL,Hillsborough County
12,059,2017,dist_MAT,13.5,Florida,FL,Holmes County
12,061,2017,dist_MAT,16,Florida,FL,Indian River County
12,063,2017,dist_MAT,27.38,Florida,FL,Jackson County
12,065,2017,dist_MAT,19.67,Florida,FL,Jefferson County
12,067,2017,dist_MAT,39,Florida,FL,Lafayette County
12,069,2017,dist_MAT,8,Florida,FL,Lake County
12,071,2017,dist_MAT,7.64,Florida,FL,Lee County
12,073,2017,dist_MAT,4.91,Florida,FL,Leon County
12,075,2017,dist_MAT,23.44,Florida,FL,Levy County
12,077,2017,dist_MAT,28.5,Florida,FL,Liberty County
12,079,2017,dist_MAT,29,Florida,FL,Madison County
12,081,2017,dist_MAT,5.28,Florida,FL,Manatee County
12,083,2017,dist_MAT,6.04,Florida,FL,Marion County
12,085,2017,dist_MAT,4.57,Florida,FL,Martin County
12,086,2017,dist_MAT,2.8,Florida,FL,Miami-Dade County
12,087,2017,dist_MAT,15.56,Florida,FL,Monroe County
12,089,2017,dist_MAT,10.8,Florida,FL,Nassau County
12,091,2017,dist_MAT,12,Florida,FL,Okaloosa County
12,093,2017,dist_MAT,12,Florida,FL,Okeechobee County
12,095,2017,dist_MAT,3.61,Florida,FL,Orange County
12,097,2017,dist_MAT,6.92,Florida,FL,Osceola County
12,099,2017,dist_MAT,2.23,Florida,FL,Palm Beach County
12,101,2017,dist_MAT,9.91,Florida,FL,Pasco County
12,103,2017,dist_MAT,3.48,Florida,FL,Pinellas County
12,105,2017,dist_MAT,10.58,Florida,FL,Polk County
12,107,2017,dist_MAT,17.86,Florida,FL,Putnam County
12,109,2017,dist_MAT,7,Florida,FL,St. Johns County
12,111,2017,dist_MAT,3.36,Florida,FL,St. Lucie County
12,113,2017,dist_MAT,9.25,Florida,FL,Santa Rosa County
12,115,2017,dist_MAT,7.62,Florida,FL,Sarasota County
12,117,2017,dist_MAT,4.62,Florida,FL,Seminole County
12,119,2017,dist_MAT,11.22,Florida,FL,Sumter County
12,121,2017,dist_MAT,23.33,Florida,FL,Suwannee County
12,123,2017,dist_MAT,48.25,Florida,FL,Taylor County
12,125,2017,dist_MAT,15.67,Florida,FL,Union County
12,127,2017,dist_MAT,10.12,Florida,FL,Volusia County
12,129,2017,dist_MAT,8.5,Florida,FL,Wakulla County
12,131,2017,dist_MAT,16.86,Florida,FL,Walton County
12,133,2017,dist_MAT,21.2,Florida,FL,Washington County
13,001,2017,dist_MAT,30,Georgia,GA,Appling County
13,003,2017,dist_MAT,28.33,Georgia,GA,Atkinson County
13,005,2017,dist_MAT,22,Georgia,GA,Bacon County
13,007,2017,dist_MAT,22,Georgia,GA,Baker County
13,009,2017,dist_MAT,29,Georgia,GA,Baldwin County
13,011,2017,dist_MAT,8.67,Georgia,GA,Banks County
13,013,2017,dist_MAT,5,Georgia,GA,Barrow County
13,015,2017,dist_MAT,8,Georgia,GA,Bartow County
13,017,2017,dist_MAT,30,Georgia,GA,Ben Hill County
13,019,2017,dist_MAT,25.75,Georgia,GA,Berrien County
13,021,2017,dist_MAT,4.09,Georgia,GA,Bibb County
13,023,2017,dist_MAT,18,Georgia,GA,Bleckley County
13,025,2017,dist_MAT,14.75,Georgia,GA,Brantley County
13,027,2017,dist_MAT,13.75,Georgia,GA,Brooks County
13,029,2017,dist_MAT,16.33,Georgia,GA,Bryan County
13,031,2017,dist_MAT,7.5,Georgia,GA,Bulloch County
13,033,2017,dist_MAT,22.5,Georgia,GA,Burke County
13,035,2017,dist_MAT,3.33,Georgia,GA,Butts County
13,037,2017,dist_MAT,24.75,Georgia,GA,Calhoun County
13,039,2017,dist_MAT,13.83,Georgia,GA,Camden County
13,043,2017,dist_MAT,10.5,Georgia,GA,Candler County
13,045,2017,dist_MAT,7.33,Georgia,GA,Carroll County
13,047,2017,dist_MAT,1,Georgia,GA,Catoosa County
13,049,2017,dist_MAT,26.5,Georgia,GA,Charlton County
13,051,2017,dist_MAT,4.69,Georgia,GA,Chatham County
13,053,2017,dist_MAT,6,Georgia,GA,Chattahoochee County
13,055,2017,dist_MAT,15.75,Georgia,GA,Chattooga County
13,057,2017,dist_MAT,6,Georgia,GA,Cherokee County
13,059,2017,dist_MAT,3.57,Georgia,GA,Clarke County
13,061,2017,dist_MAT,16.33,Georgia,GA,Clay County
13,063,2017,dist_MAT,3.33,Georgia,GA,Clayton County
13,065,2017,dist_MAT,26.25,Georgia,GA,Clinch County
13,067,2017,dist_MAT,3.29,Georgia,GA,Cobb County
13,069,2017,dist_MAT,34,Georgia,GA,Coffee County
13,071,2017,dist_MAT,9.57,Georgia,GA,Colquitt County
13,073,2017,dist_MAT,4.83,Georgia,GA,Columbia County
13,075,2017,dist_MAT,15,Georgia,GA,Cook County
13,077,2017,dist_MAT,6,Georgia,GA,Coweta County
13,079,2017,dist_MAT,18.33,Georgia,GA,Crawford County
13,081,2017,dist_MAT,33.5,Georgia,GA,Crisp County
13,083,2017,dist_MAT,4.67,Georgia,GA,Dade County
13,085,2017,dist_MAT,13,Georgia,GA,Dawson County
13,087,2017,dist_MAT,8.6,Georgia,GA,Decatur County
13,089,2017,dist_MAT,2.61,Georgia,GA,DeKalb County
13,091,2017,dist_MAT,10,Georgia,GA,Dodge County
13,093,2017,dist_MAT,19.2,Georgia,GA,Dooly County
13,095,2017,dist_MAT,5,Georgia,GA,Dougherty County
13,097,2017,dist_MAT,5,Georgia,GA,Douglas County
13,099,2017,dist_MAT,27.67,Georgia,GA,Early County
13,101,2017,dist_MAT,22,Georgia,GA,Echols County
13,103,2017,dist_MAT,17,Georgia,GA,Effingham County
